종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
445910,TIGER MKF배당귀족,2022.10.18,주식-전략-배당,미래에셋자산운용,19.93,MKF 배당귀족 지수(시장가격지수),0.51,8809685884,-0.32,낮음,실물(패시브),0.2,비과세
289260,TIGER MSCI KOREA ESG리더스,2018.2.7,주식-전략-전략테마,미래에셋자산운용,6.1,MSCI Korea Country ESG Leaders Capped Index,0.83,14605745629,-0.64,높음,실물(패시브),0.4,비과세
289250,TIGER MSCI KOREA ESG유니버설,2018.2.7,주식-전략-전략테마,미래에셋자산운용,11.42,MSCI Korea ESG Universal Index,0.97,6854558669,-0.96,보통,실물(패시브),0.4,비과세
310970,TIGER MSCI Korea TR,2018.11.20,주식-시장대표,미래에셋자산운용,12.26,MSCI Korea TR Index,0.25,1.29286E+12,-0.66,보통,실물(패시브),0.12,배당소득세(보유기간과세)
269370,TIGER S&P글로벌인프라(합성),2017.5.16,주식-업종섹터,미래에셋자산운용,14.36,S&P Global Infrastructure Index,0.68,8758210943,0.15,낮음,합성(패시브),0.4,배당소득세(보유기간과세)
248270,TIGER S&P글로벌헬스케어(합성),2016.7.1,주식-업종섹터-헬스케어,미래에셋자산운용,25.81,S&P Global 1200 Health Care Index,0.46,38691681042,0.8,낮음,합성(패시브),0.4,배당소득세(보유기간과세)
292150,TIGER TOP10,2018.3.30,주식-규모-대형주,미래에셋자산운용,12.86,FnGuide TOP10 지수,0.78,1.20066E+12,0.03,높음,실물(패시브),0.15,비과세
453950,TIGER TSMC밸류체인FACTSET,2023.4.4,주식-전략-전략테마,미래에셋자산운용,61.05,FactSet TSMC 밸류체인 지수(시장가격지수),1.97,33421053649,-0.8,높음,실물(패시브),0.49,배당소득세(보유기간과세)
364990,TIGER 게임TOP10,2020.10.7,주식-업종섹터-업종테마,미래에셋자산운용,0.28,KRX 게임 TOP 10 지수,0.51,19022589989,-0.37,매우높음,실물(패시브),0.4,비과세
139280,TIGER 경기방어,2011.4.6,주식-업종섹터-업종테마,미래에셋자산운용,18.28,코스피 200 경기방어소비재,0.51,63912521468,0.08,보통,실물(패시브),0.4,비과세
237440,TIGER 경기방어채권혼합,2016.1.27,혼합자산-주식+채권,미래에셋자산운용,6.45,경기방어소비재 채권혼합 지수,0.51,7429478764,-0.45,매우낮음,실물(패시브),0.18,배당소득세(보유기간과세)
319640,TIGER 골드선물(H),2019.4.9,원자재-금속-금,미래에셋자산운용,20.62,S&P GSCI Gold Index(TR),0.9,41395460505,0.53,낮음,실물(패시브),0.39,배당소득세(보유기간과세)
160580,TIGER 구리실물,2012.12.17,원자재-금속-구리,미래에셋자산운용,21.55,S&P GSCI Cash Copper Index,3.91,33124580754,-0.85,높음,실물(패시브),0.83,배당소득세(보유기간과세)
451530,TIGER 국고채30년스트립액티브,2023.2.1,채권-국공채-장기,미래에셋자산운용,22.31,KIS STRIP 30Y Index(총수익지수),1.22,1.61297E+11,-0.01,보통,실물(액티브),0.15,배당소득세(보유기간과세)
114820,TIGER 국채3년,2009.8.27,채권-국공채-중기,미래에셋자산운용,1.24,KTB INDEX(시장가격),0.15,63550572728,0.01,매우낮음,실물(패시브),0.15,배당소득세(보유기간과세)
275980,TIGER 글로벌4차산업혁신기술(합성 H),2017.8.1,주식-업종섹터-업종테마,미래에셋자산운용,2.34,MorningStar Exponential Technologies Index(PR),0.86,1.31287E+11,-0.49,보통,합성(패시브),0.4,배당소득세(보유기간과세)
464310,TIGER 글로벌AI&로보틱스 INDXX,2023.8.17,주식-업종섹터-업종테마,미래에셋자산운용,0,Indxx Global Robotics & Artificial Intelligence Thematic Index(Net Total Return),3.66,65422899603,-0.57,보통,실물(패시브),0.49,배당소득세(보유기간과세)
466950,TIGER 글로벌AI액티브,2023.10.11,주식-업종섹터-업종테마,미래에셋자산운용,0,Indxx Artificial Intelligence and Big Data 지수(Net Total Return),11.14,1.5515E+11,-0.02,매우높음,실물(액티브),0.79,배당소득세(보유기간과세)
387270,TIGER 글로벌BBIG액티브,2021.5.25,주식-시장대표,미래에셋자산운용,37.17,NASDAQ 100,3.52,27045860823,0.45,보통,실물(액티브),0.55,배당소득세(보유기간과세)
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),2021.7.20,주식-업종섹터-업종테마,미래에셋자산운용,-34.62,Solactive Global Lithium 지수(Net Total Return),0.99,2.64655E+11,-0.56,높음,합성(패시브),0.49,배당소득세(보유기간과세)
440340,TIGER 글로벌멀티에셋TIF액티브,2022.8.30,혼합자산-주식+채권,미래에셋자산운용,18.79,INDXX 멀티에셋인컴 지수(시장가격 지수),2.16,30210134475,0.41,매우낮음,실물(액티브),0.55,배당소득세(보유기간과세)
412770,TIGER 글로벌메타버스액티브,2021.12.22,주식-업종섹터-업종테마,미래에셋자산운용,31.91,Indxx Global Metaverse Index (Price Return),5.6,1.15993E+11,-0.09,보통,실물(액티브),0.79,배당소득세(보유기간과세)
476690,TIGER 글로벌비만치료제TOP2Plus,2024.2.29,주식-업종섹터-업종테마,미래에셋자산운용,0,Indxx Global Obesity Treatment Top 2 Plus 지수 (시장가격),1.1,1.50605E+11,0.08,보통,실물(패시브),0.45,배당소득세(보유기간과세)
418670,TIGER 글로벌사이버보안INDXX,2022.2.22,주식-업종섹터-업종테마,미래에셋자산운용,33.9,Indxx Cybersecurity 지수 (총수익),1.35,16180598241,0.31,높음,실물(패시브),0.49,배당소득세(보유기간과세)
480310,TIGER 글로벌온디바이스AI,2024.4.16,주식-업종섹터-업종테마,미래에셋자산운용,0,Mirae Asset Global On-Device AI 지수 (시장가격),1.33,1.33421E+11,0.55,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
276000,TIGER 글로벌자원생산기업(합성 H),2017.8.1,주식-업종섹터-업종테마,미래에셋자산운용,3.38,MorningStar Global Upstream Resources Index(PR),0.91,13218403395,0.31,보통,합성(패시브),0.4,배당소득세(보유기간과세)
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,2021.7.20,주식-업종섹터-업종테마,미래에셋자산운용,3.81,Solactive Autonomous & Electric Vehicles 지수(Net Total Return),2.64,3.20657E+11,-0.33,보통,실물(패시브),0.49,배당소득세(보유기간과세)
371450,TIGER 글로벌클라우드컴퓨팅INDXX,2020.12.8,주식-업종섹터-업종테마,미래에셋자산운용,5.98,Indxx Global Cloud Computing Index(Net Total Return),1.02,40795881336,-0.03,보통,실물(패시브),0.49,배당소득세(보유기간과세)
464930,TIGER 글로벌혁신블루칩TOP10,2023.8.29,주식-업종섹터-업종테마,미래에셋자산운용,0,Mirae Asset Global Innovative Bluechip Top 10 Index(NTR),0.38,1.72369E+11,1.23,보통,실물(패시브),0.48,배당소득세(보유기간과세)
139310,TIGER 금속선물(H),2011.4.8,원자재-금속-혼합,미래에셋자산운용,-0.52,S&P GSCI Industrial Metals Select Index(TR),4.56,3506613878,-1.36,보통,실물(패시브),0.69,배당소득세(보유기간과세)
139320,TIGER 금은선물(H),2011.4.8,원자재-금속-혼합,미래에셋자산운용,18.87,S&P GSCI Precious Metals Index(TR),1.2,8609395048,-0.12,보통,실물(패시브),0.69,배당소득세(보유기간과세)
137610,TIGER 농산물선물Enhanced(H),2011.1.11,원자재-농산물-혼합,미래에셋자산운용,-24.3,S&P GSCI Agriculture Enhanced Index(ER),0.66,16234169472,-0.41,낮음,실물(패시브),0.69,배당소득세(보유기간과세)
182490,TIGER 단기선진하이일드(합성 H),2014.3.24,채권-회사채-중기,미래에셋자산운용,4.57,Markit iBoxx USD Liquid High Yield 0-5 year 지수,0.39,15535162133,-0.08,매우낮음,합성(패시브),0.24,배당소득세(보유기간과세)
272580,TIGER 단기채권액티브,2017.6.29,채권-혼합-단기,미래에셋자산운용,3.8,KIS MSB 6M PLUS 지수,0.07,7.54634E+11,0.05,매우낮음,실물(액티브),0.06,배당소득세(보유기간과세)
157450,TIGER 단기통안채,2012.5.16,채권-국공채-단기,미래에셋자산운용,3.55,KIS MSB 6M(총수익),0.04,7.74384E+11,0.02,매우낮음,실물(패시브),0.07,배당소득세(보유기간과세)
105010,TIGER 라틴35,2008.8.27,주식-시장대표,미래에셋자산운용,7.52,BNY Latin America 35 ADR,1.97,5771136182,-0.1,보통,실물(패시브),0.49,배당소득세(해외주식투자전용ETF)
123320,TIGER 레버리지,2010.4.9,주식-시장대표,미래에셋자산운용,24.9,코스피 200,3.08,33786923122,0.13,매우높음,실물(패시브),0.022,배당소득세(보유기간과세)
174350,TIGER 로우볼,2013.6.20,주식-전략-변동성,미래에셋자산운용,24.39,FnGuide Low Vol 지수,1.14,8559357159,-0.49,낮음,실물(패시브),0.4,비과세
329200,TIGER 리츠부동산인프라,2019.7.19,부동산,미래에셋자산운용,1.3,FnGuide 리츠부동산인프라,2.28,4.99804E+11,-0.02,매우낮음,실물(패시브),0.29,비과세
341850,TIGER 리츠부동산인프라채권TR KIS,2020.5.22,혼합자산-주식+채권,미래에셋자산운용,2.17,KIS 리츠부동산인프라채권TR 지수,3.14,20332133635,-0.38,매우낮음,실물(패시브),0.22,배당소득세(분리과세부동산ETF)
147970,TIGER 모멘텀,2011.10.26,주식-전략-성장,미래에셋자산운용,25.05,FnGuide 모멘텀 지수,0.46,3078213794,-0.27,보통,실물(패시브),0.23,비과세
458250,TIGER 미국30년국채스트립액티브(합성 H),2023.5.31,채권-국공채-장기,미래에셋자산운용,-13.3,ICE BofA Long US Treasury Principal STRIPS Index,2.08,4.7002E+11,-0.33,매우높음,합성(액티브),0.15,배당소득세(보유기간과세)
476550,TIGER 미국30년국채프리미엄액티브(H),2024.2.27,채권-국공채-장기,미래에셋자산운용,0,KEDI 미국채30년 위클리 커버드콜30 지수(Total Return),0.71,6.30885E+11,-0.13,낮음,실물(액티브),0.39,배당소득세(보유기간과세)
182480,TIGER 미국MSCI리츠(합성 H),2013.10.10,부동산-리츠,미래에셋자산운용,3.43,MSCI US REIT Index,0.69,1.32524E+11,0.32,보통,합성(패시브),0.24,배당소득세(분리과세부동산ETF)
360750,TIGER 미국S&P500,2020.8.7,주식-시장대표,미래에셋자산운용,35.37,S&P 500,0.25,4.19271E+12,0.35,낮음,실물(패시브),0.07,배당소득세(보유기간과세)
482730,TIGER 미국S&P500+10%프리미엄초단기,2024.5.21,주식-전략-구조화,미래에셋자산운용,0,S&P500 10% Daily Premium Covered Call Index(TR),0.23,1.12673E+11,0.38,매우낮음,실물(패시브),0.25,배당소득세(보유기간과세)
448290,TIGER 미국S&P500TR(H),2022.11.25,주식-시장대표,미래에셋자산운용,22.6,S&P 500 Total Return Index,0.49,2.54107E+11,0.32,낮음,실물(패시브),0.07,배당소득세(보유기간과세)
225040,TIGER 미국S&P500레버리지(합성 H),2015.7.29,주식-시장대표,미래에셋자산운용,43.56,S&P 500,0.53,64620120101,0.75,높음,합성(패시브),0.27,배당소득세(보유기간과세)
429000,TIGER 미국S&P500배당귀족,2022.5.17,주식-전략-배당,미래에셋자산운용,15.93,S&P 500 Dividend Aristocrats 지수 (Price Return),0.28,60545639143,-0.1,낮음,실물(패시브),0.25,배당소득세(보유기간과세)
143850,TIGER 미국S&P500선물(H),2011.7.18,주식-시장대표,미래에셋자산운용,19.41,S&P 500 Futures Index(ER),0.53,1.92349E+11,0.27,낮음,실물(패시브),0.23,배당소득세(보유기간과세)
225030,TIGER 미국S&P500선물인버스(H),2015.7.29,주식-시장대표,미래에셋자산운용,-14.83,S&P 500 Futures Total Return Index,0.45,6411273375,-0.26,낮음,실물(패시브),0.59,배당소득세(보유기간과세)
133690,TIGER 미국나스닥100,2010.10.18,주식-시장대표,미래에셋자산운용,38.58,NASDAQ 100,0.19,3.69903E+12,0.57,낮음,실물(패시브),0.07,배당소득세(해외주식투자전용ETF)
486290,TIGER 미국나스닥100+15%프리미엄초단기,2024.6.25,주식-전략-구조화,미래에셋자산운용,0,NASDAQ 100 Daily Covered Call Target Premium 15% 지수(TR),0.42,2.44649E+11,0.65,보통,실물(패시브),0.25,배당소득세(보유기간과세)
448300,TIGER 미국나스닥100TR(H),2022.11.25,주식-시장대표,미래에셋자산운용,24.48,NASDAQ-100 Total Return Index,0.51,1.70933E+11,0.58,보통,실물(패시브),0.07,배당소득세(보유기간과세)
435420,TIGER 미국나스닥100TR채권혼합Fn,2022.7.6,혼합자산-주식+채권,미래에셋자산운용,12.27,FnGuide 나스닥100 채권혼합 지수(총수익 지수),0.4,1.07369E+11,0.22,매우낮음,실물(패시브),0.25,배당소득세(보유기간과세)
418660,TIGER 미국나스닥100레버리지(합성),2022.2.22,주식-시장대표,미래에셋자산운용,84.28,NASDAQ 100,1.73,78913873749,1.39,매우높음,합성(패시브),0.25,배당소득세(보유기간과세)
441680,TIGER 미국나스닥100커버드콜(합성),2022.9.22,주식-전략-구조화,미래에셋자산운용,7.3,Cboe Nasdaq-100 BuyWrite V2 지수 (Total Return),0.22,3.65029E+11,0.07,매우낮음,합성(패시브),0.37,배당소득세(보유기간과세)
429010,TIGER 미국나스닥넥스트100,2022.5.17,주식-시장대표,미래에셋자산운용,18.29,Nasdaq Next Generation 100 지수 (Price Return),0.48,10881338496,-0.72,보통,실물(패시브),0.49,배당소득세(보유기간과세)
203780,TIGER 미국나스닥바이오,2014.8.27,주식-업종섹터-헬스케어,미래에셋자산운용,30.9,NASDAQ Biotechnology 지수(시장가격지수),0.52,51729892465,1.2,보통,실물(패시브),0.3,배당소득세(해외주식투자전용ETF)
245340,TIGER 미국다우존스30,2016.7.1,주식-시장대표,미래에셋자산운용,29.74,Dow Jones Industrial Average,0.27,1.0035E+11,0,낮음,실물(패시브),0.35,배당소득세(해외주식투자전용ETF)
456610,TIGER 미국달러SOFR금리액티브(합성),2023.5.9,기타,미래에셋자산운용,15.23,Solactive SOFR Daily Total Return Index,0.27,3.82638E+11,-0.04,매우낮음,합성(액티브),0.05,배당소득세(보유기간과세)
329750,TIGER 미국달러단기채권액티브,2019.7.24,채권-국공채-단기,미래에셋자산운용,12.18,KIS U.S. TREASURY BOND 0-1Y 지수(총수익),0.6,5.81308E+11,-0.12,매우낮음,실물(액티브),0.3,배당소득세(보유기간과세)
261110,TIGER 미국달러선물레버리지,2016.12.27,통화-미국달러,미래에셋자산운용,25.73,미국달러선물지수,1.33,8892139785,-0.27,보통,실물(패시브),0.05,배당소득세(보유기간과세)
261120,TIGER 미국달러선물인버스2X,2016.12.27,통화-미국달러,미래에셋자산운용,-19.7,미국달러선물지수,1.18,25838299318,-0.04,보통,실물(패시브),0.05,배당소득세(보유기간과세)
458750,TIGER 미국배당+3%프리미엄다우존스,2023.6.20,주식-전략-배당,미래에셋자산운용,15.33,DowJones U.S. Dividend 100 3% Premium Covered Call 지수 (TR),0.86,61090946158,-0.21,낮음,실물(패시브),0.39,배당소득세(보유기간과세)
458760,TIGER 미국배당+7%프리미엄다우존스,2023.6.20,주식-전략-배당,미래에셋자산운용,7.56,DowJones U.S. Dividend 100 7% Premium Covered Call 지수 (TR),1.44,7.92799E+11,-0.3,낮음,실물(패시브),0.39,배당소득세(보유기간과세)
458730,TIGER 미국배당다우존스,2023.6.20,주식-전략-배당,미래에셋자산운용,23.66,Dow Jones U.S. Dividend 100 Price Return Index,0.51,1.15471E+12,0.47,낮음,실물(패시브),0.01,배당소득세(보유기간과세)
305080,TIGER 미국채10년선물,2018.8.30,채권-국공채-장기,미래에셋자산운용,9.9,S&P 10-Year U.S. Treasury Note Futures(ER),1.06,1.31926E+11,-0.04,매우낮음,실물(패시브),0.25,배당소득세(보유기간과세)
465670,TIGER 미국캐시카우100,2023.9.19,주식-전략-전략테마,미래에셋자산운용,0,Global X U.S. Cash Flow Kings 100 Index(TR),0.28,21337941472,0.34,낮음,실물(패시브),0.25,배당소득세(보유기간과세)
381170,TIGER 미국테크TOP10 INDXX,2021.4.9,주식-업종섹터-업종테마,미래에셋자산운용,56.92,Indxx US Tech Top 10 Index,0.26,2.84118E+12,0.7,보통,실물(패시브),0.49,배당소득세(보유기간과세)
472160,TIGER 미국테크TOP10 INDXX(H),2023.12.5,주식-업종섹터-업종테마,미래에셋자산운용,0,Indxx US Tech Top 10 Index,0.5,1.68428E+11,0.64,높음,실물(패시브),0.49,배당소득세(보유기간과세)
474220,TIGER 미국테크TOP10+10%프리미엄,2024.1.16,주식-전략-구조화,미래에셋자산운용,0,Bloomberg U.S. Tech Top10+10% Premium Covered Call Index,0.27,4.10456E+11,0.7,보통,실물(패시브),0.5,배당소득세(보유기간과세)
472170,TIGER 미국테크TOP10채권혼합,2023.12.5,혼합자산-주식+채권,미래에셋자산운용,0,FnGuide 미국테크TOP10 채권혼합지수,0.21,1.00699E+11,0.27,낮음,실물(패시브),0.25,배당소득세(보유기간과세)
458260,TIGER 미국투자등급회사채액티브(H),2023.5.31,채권-회사채-중기,미래에셋자산운용,-1.5,iBoxx USD Liquid Investment Grade Index(Price Return),2.28,89682081216,-0.03,매우낮음,실물(액티브),0.05,배당소득세(보유기간과세)
381180,TIGER 미국필라델피아반도체나스닥,2021.4.9,주식-업종섹터,미래에셋자산운용,56.46,PHLX Semiconductor Sector Index,0.4,2.84567E+12,2.08,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
423920,TIGER 미국필라델피아반도체레버리지(합성),2022.4.19,주식-업종섹터,미래에셋자산운용,123.3,PHLX Semiconductor Sector Index,1.6,2.59226E+11,4.47,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
228810,TIGER 미디어컨텐츠,2015.10.7,주식-업종섹터-업종테마,미래에셋자산운용,-30.55,WISE 미디어컨텐츠 지수,0.5,73966764814,-0.23,매우높음,실물(패시브),0.44,비과세
364970,TIGER 바이오TOP10,2020.10.7,주식-업종섹터-업종테마,미래에셋자산운용,19.77,KRX 바이오 TOP 10 지수,0.86,1.22926E+11,-0.16,매우높음,실물(패시브),0.4,비과세
091230,TIGER 반도체,2006.6.27,주식-업종섹터-정보기술,미래에셋자산운용,22.24,KRX 반도체,0.35,2.5411E+11,0,매우높음,실물(패시브),0.46,비과세
098560,TIGER 방송통신,2007.9.7,주식-업종섹터-경기소비재,미래에셋자산운용,-1.45,KRX 방송통신,1.5,3267773850,-0.26,낮음,실물(패시브),0.46,비과세
211560,TIGER 배당성장,2014.12.17,주식-전략-배당,미래에셋자산운용,26.68,코스피 배당성장 50,1.1,20097811856,-0.13,낮음,실물(패시브),0.115,비과세
472150,TIGER 배당프리미엄액티브,2023.12.12,주식-전략-구조화,미래에셋자산운용,0,코스피 200 커버드콜 5% OTM,2.36,1.24739E+11,-0.14,낮음,실물(액티브),0.5,배당소득세(보유기간과세)
138520,TIGER 삼성그룹펀더멘털,2011.3.7,주식-전략-기업그룹,미래에셋자산운용,14.44,MKF SAMs FW,0.58,22475101261,-0.19,보통,실물(패시브),0.113,비과세
157490,TIGER 소프트웨어,2012.5.16,주식-업종섹터-정보기술,미래에셋자산운용,-11.11,FnGuide 소프트웨어 지수,0.25,93086229687,-0.28,높음,실물(패시브),0.4,비과세
463250,TIGER 스페이스테크iSelect,2023.7.25,주식-업종섹터-업종테마,미래에셋자산운용,0,iSelect 스페이스테크 지수,0.4,20749241607,-0.01,매우높음,실물(패시브),0.45,비과세
228800,TIGER 여행레저,2015.10.7,주식-업종섹터-업종테마,미래에셋자산운용,-14.13,WISE 여행레저 지수,0.79,1.15077E+11,-0.44,높음,실물(패시브),0.5,비과세
227570,TIGER 우량가치,2015.9.23,주식-전략-가치,미래에셋자산운용,15.03,FnGuide 퀄리티밸류 지수,1.01,7621265406,-0.35,보통,실물(패시브),0.35,비과세
261140,TIGER 우선주,2017.1.6,주식-전략-전략테마,미래에셋자산운용,10.59,코스피 우선주 지수,1.94,7695146576,-0.27,보통,실물(패시브),0.29,비과세
130680,TIGER 원유선물Enhanced(H),2010.8.2,원자재-에너지-원유,미래에셋자산운용,16.91,S&P GSCI Crude Oil Enhanced Index ER,5.1,21999401913,0.82,매우높음,실물(패시브),0.69,배당소득세(보유기간과세)
217770,TIGER 원유선물인버스(H),2015.4.29,원자재-에너지-원유,미래에셋자산운용,-20.84,S&P GSCI Crude Oil Index ER,1.31,13137715058,-0.53,매우높음,실물(패시브),0.69,배당소득세(보유기간과세)
195930,TIGER 유로스탁스50(합성 H),2014.4.30,주식-시장대표,미래에셋자산운용,13.94,EURO STOXX 50 Index,0.4,39564461520,-0.51,낮음,합성(패시브),0.24,배당소득세(보유기간과세)
225050,TIGER 유로스탁스레버리지(합성 H),2015.7.29,주식-시장대표,미래에셋자산운용,19.38,EURO STOXX 50 Index,2.54,9067191554,0.01,높음,합성(패시브),0.58,배당소득세(보유기간과세)
245350,TIGER 유로스탁스배당30,2016.7.1,주식-전략-배당,미래에셋자산운용,12.62,Euro STOXX Select Dividend 30,1.76,15308688429,-0.29,낮음,실물(패시브),0.35,배당소득세(해외주식투자전용ETF)
091220,TIGER 은행,2006.6.27,주식-업종섹터-금융,미래에셋자산운용,43.62,KRX 은행,2.42,9723010786,0.01,매우높음,실물(패시브),0.46,비과세
466940,TIGER 은행고배당플러스TOP10,2023.10.17,주식-전략-배당,미래에셋자산운용,0,FnGuide 은행고배당플러스TOP10 지수(시장가격 지수),3.02,3.0549E+11,-0.08,매우높음,실물(패시브),0.3,비과세
307510,TIGER 의료기기,2018.11.8,주식-업종섹터-업종테마,미래에셋자산운용,-9.09,FnGuide 의료기기 지수,0.32,7389008087,-1.14,높음,실물(패시브),0.5,비과세
225060,TIGER 이머징마켓MSCI레버리지(합성 H),2015.7.29,주식-시장대표,미래에셋자산운용,9.89,MSCI EM Index,1.12,9219715327,-1.27,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
453870,TIGER 인도니프티50,2023.4.14,주식-시장대표,미래에셋자산운용,30.75,Nifty 50 Index,0.9,4.98287E+11,-0.34,낮음,실물(패시브),0.19,배당소득세(보유기간과세)
236350,TIGER 인도니프티50레버리지(합성),2016.5.13,주식-시장대표,미래에셋자산운용,68.17,Nifty 50 Index,2.87,70303283809,-0.85,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
479730,TIGER 인도빌리언컨슈머,2024.5.14,주식-업종섹터,미래에셋자산운용,0,Mirae Asset India Billion Consumer 지수,3.05,2.26384E+11,-0.54,보통,실물(패시브),0.49,배당소득세(보유기간과세)
123310,TIGER 인버스,2010.3.29,주식-시장대표,미래에셋자산운용,-10.83,코스피 200 선물지수,0.72,36950930449,-0.16,보통,실물(패시브),0.022,배당소득세(보유기간과세)
365000,TIGER 인터넷TOP10,2020.10.7,주식-업종섹터-업종테마,미래에셋자산운용,-0.26,KRX 인터넷 TOP 10 지수,2.92,36233570896,-0.37,매우높음,실물(패시브),0.4,비과세
195920,TIGER 일본TOPIX(합성 H),2014.4.30,주식-시장대표,미래에셋자산운용,29.18,TOPIX,1.22,12934551580,-1.93,보통,합성(패시브),0.24,배당소득세(보유기간과세)
241180,TIGER 일본니케이225,2016.3.31,주식-시장대표,미래에셋자산운용,21.76,Nikkei 225,1.48,3.12283E+11,-1.67,보통,실물(패시브),0.29,배당소득세(해외주식투자전용ETF)
465660,TIGER 일본반도체FACTSET,2023.9.19,주식-업종섹터-업종테마,미래에셋자산운용,0,FactSet Japan Semiconductor Index(PR),0.88,64552726979,-6.58,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
292560,TIGER 일본엔선물,2018.4.17,통화-일본엔,미래에셋자산운용,-4.43,엔선물지수,1.93,1.57313E+11,-0.03,매우낮음,실물(패시브),0.21,배당소득세(보유기간과세)
451540,TIGER 종합채권(AA-이상)액티브,2023.2.1,채권-혼합-중기,미래에셋자산운용,7.93,KIS 종합채권 AA-이상 총수익 지수(Total return Index),0.16,6.51405E+11,0.02,매우낮음,실물(액티브),0.03,배당소득세(보유기간과세)
150460,TIGER 중국소비테마,2011.12.16,주식-전략-전략테마,미래에셋자산운용,10.02,FnGuide 중국내수테마 지수,0.95,94242063262,-1.66,높음,실물(패시브),0.5,비과세
302190,TIGER 중장기국채,2018.7.20,채권-국공채-중기,미래에셋자산운용,5.18,KIS 국채 3-10년 지수(시장가격지수),0.13,3.07807E+11,-0.01,매우낮음,실물(패시브),0.13,배당소득세(보유기간과세)
157500,TIGER 증권,2012.5.16,주식-업종섹터-금융,미래에셋자산운용,42.63,FnGuide 증권 지수,1.12,6869700831,0.06,높음,실물(패시브),0.4,비과세
307520,TIGER 지주회사,2018.11.8,주식-업종섹터-업종테마,미래에셋자산운용,25.23,FnGuide 지주회사 지수,0.64,5372524360,0,높음,실물(패시브),0.5,비과세
192090,TIGER 차이나CSI300,2014.2.17,주식-시장대표,미래에셋자산운용,-1.45,CSI 300 Index,1.89,1.56948E+11,-0.14,보통,실물(패시브),0.63,배당소득세(해외주식투자전용ETF)
204480,TIGER 차이나CSI300레버리지(합성),2014.9.1,주식-시장대표,미래에셋자산운용,-9.53,CSI 300 Index,1.22,83594648848,-1.05,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
217780,TIGER 차이나CSI300인버스(합성),2015.6.10,주식-시장대표,미래에셋자산운용,-1.78,CSI 300 Index,1.23,15944828154,-0.54,낮음,합성(패시브),0.58,배당소득세(보유기간과세)
245360,TIGER 차이나HSCEI,2016.6.16,주식-시장대표,미래에셋자산운용,8.64,Hang Seng China H,1.18,49386778770,-0.03,높음,실물(패시브),0.29,배당소득세(해외주식투자전용ETF)
414780,TIGER 차이나과창판STAR50(합성),2022.1.13,주식-시장대표,미래에셋자산운용,-18.27,STAR 50 Index(Price Return),0.24,1.08985E+11,-0.99,높음,합성(패시브),0.09,배당소득세(보유기간과세)
371470,TIGER 차이나바이오테크SOLACTIVE,2020.12.8,주식-업종섹터-업종테마,미래에셋자산운용,-15.04,Solactive China Biotech Index(Net Total Return),3.06,32653910024,-0.09,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
396520,TIGER 차이나반도체FACTSET,2021.8.10,주식-업종섹터-업종테마,미래에셋자산운용,-8.35,FactSet China Semiconductor 지수(Net Total Return),1.6,17967224813,-0.26,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
371460,TIGER 차이나전기차SOLACTIVE,2020.12.8,주식-업종섹터-업종테마,미래에셋자산운용,-25.69,Solactive China Electric Vehicle and Battery Index(Net Total Return),2.16,1.70089E+12,0.74,매우높음,실물(패시브),0.49,배당소득세(보유기간과세)
456680,TIGER 차이나전기차레버리지(합성),2023.5.9,주식-업종섹터-업종테마,미래에셋자산운용,-51.16,Solactive China Electric Vehicle and Battery Index(Net Total Return),2.19,34991719430,0.72,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
396510,TIGER 차이나클린에너지SOLACTIVE,2021.8.10,주식-업종섹터-업종테마,미래에셋자산운용,-19.37,Solactive China Clean Energy 지수(Net Total Return),1.34,18798238332,-0.74,높음,실물(패시브),0.49,배당소득세(보유기간과세)
117690,TIGER 차이나항셍25,2009.10.21,주식-시장대표,미래에셋자산운용,16.5,Hang Seng China (Hong Kong-listed) 25 Index,1.63,6742521518,0.14,높음,실물(패시브),0.4,배당소득세(해외주식투자전용ETF)
371160,TIGER 차이나항셍테크,2020.12.16,주식-업종섹터-업종테마,미래에셋자산운용,-3.3,Hang Seng TECH Index,0.41,5.74831E+11,-0.43,매우높음,실물(패시브),0.09,배당소득세(보유기간과세)
438320,TIGER 차이나항셍테크레버리지(합성 H),2022.8.23,주식-업종섹터-업종테마,미래에셋자산운용,-35.47,Hang Seng TECH Index,2.29,29899131338,-0.63,매우높음,합성(패시브),0.58,배당소득세(보유기간과세)
471780,TIGER 코리아테크액티브,2023.11.28,주식-업종섹터-정보기술,미래에셋자산운용,0,KRX 정보기술,8.31,11063891084,0.27,높음,실물(액티브),0.77,배당소득세(보유기간과세)
